ID,Provider Name,Provider Address,Provider City,Provider State,PostalCode,Phone1_Type,Phone1_Number,Phone2_Type,Phone2_Number,FaxNumber,WebsiteUrl,USEFUL,FINDABLE,USABLE,TOTAL_SCORE,NOTES,Medicare,EmailAddress,ContactName,ContactBusinessTitle,HOUSING,COMMUNITY SUPPORT & HEALTH SERVICES,OUTDOOR SPACES AND BUILDINGS,RESPECT AND SOCIAL INCLUSION,TRANSPORT,CIVIC PARTICIPATION & EMPLOYMENT,COMMUNICATION & INFORMATION,SOCIAL PARTICIPATION,Elderly and Disabled,Assisted Living,Independent Living,Bridge to Independence,Traumatic Brain Injury / Spinal Cord Injury,Intellectual Disability / Developmental Disability,Private Pay: Credit,Private Pay: Cash,Other,Private Insurance,Medicaid,Private Pay: Check
1078,Mississippi Home Care/Laurel,1104 West 1st Street,Laurel,MS,39440,Other,6012967652,Main,6012967653,(601) 296-7652,www.lhcgroup.com,7,6,7,20,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1079,Mississippi Home Care/Lucedale,2210 Mill Street,Lucedale,MS,39452,Main,6019473642,Other,6019473690,(601) 296-7652,www.lhcgroup.com,7,6,7,20,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1080,Mississippi Home Care/Picayune,127A Canal Place,Picayune,MS,39466,Main,6019473642,Other,6019473690,(601) 296-7652,www.lhcgroup.com,7,6,7,20,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1081,Mississippi Home Care/Richton,307B North Front Street,Richton,MS,39476,Main,6017882912,Other,6017886763,(601) 296-7652,www.lhcgroup.com,7,6,7,20,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1082,Mississippi Home Care/Wiggins,930 Hall Street,Wiggins,MS,39577,Main,6017882912,Other,6017886763,,www.lhcgroup.com,7,6,7,20,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1083,Mississippi Home Care Hattiesburg,728 South 28th Avenue,Hattiesburg,MS,39402,Main,6012967653,Toll Free Hotline,9009269149,(601) 296-7652,,,,,0,,0,,Tracy Woolbright,Patient Care Representative,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
1084,Mississippi Home Care of Carthage*,111 South Pearl Street,Carthage,MS,39051,Main,6012675446,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1085,Mississippi Homecare of Eupora,8 North Dunn Street,Eupora,MS,39744,Main,6622584339,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1086,Mississippi Homecare of Eupora,8 North Dunn Street,Eupora,MS,39744,Main,3372331307,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1087,Mississippi Home Care of Picayune,1701 Highway 43 North,Picayune,MS,39466,Main,6017499101,,,(601) 296-7652,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1088,Mississippi Home Care of Richton,205 Elm Avenue East,Richton,MS,39476,Main,6017882912,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1089,Mississippi Home of Your Own,118 College Drive #5163,Hattiesburg,MS,39406-0001,Toll Free Hotline,8886710051,Main,6012665163,(601) 266-5114,www.usm.edu/ids,,,,0,link to university of southern ms,0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1090,Mississippi Medical Supplies,1709 Delaware Avenue,McComb,MS,39648,Main,6016848070,,,601.661.6233,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1091,Mississippi Medical Supplies,6074 Highway 49 South,Hattiesburg,MS,39401,Main,6012648000,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1092,Mississippi Medical Supplies Incorporated,121 West Gallatin Street ,Hazlehurst,MS,39083,Main,6018940411,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0
1093,Mississippi Organ Recovery Agency ,Knight Nonprofit Center,Gulfport,MS,39503,Main,2288965224,,,(228) 896-5227,www.msora.org,,,,0,link doesn't work,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1094,Mississippi Orthotics and Prosthetics,1501 Cliff Gookin Boulevard,Tupelo,MS,38801,Main,6628419473,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1095,Mississippi Orthotics and Prosthetics,2411 South Lamar Boulevard,Oxford,MS,38834,Main,6622811007,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1096,Mississippi Orthotics and Prosthetics,3205 Highway 72 West,Corinth,MS,38834,Main,6623964670,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1097,Mississippi Partners for Informed Choice(M-PIC),4100 Mamie Street,Hattiesburg,MS,39404,Main,6623964670,,,,www.mdrs.state.ms.us,,,,0,link doesn't work,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1098,Mississippi Power,Post Office Box 4079,Gulfport ,MS,39502,Toll Free Hotline,8005321502,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
1099,Mississippi Regional Housing-Edwards,105 Patton Drive,Edwards,MS,39066,Main,6018528930,,,,www.mrha6.org,,,,0,,0,,,,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1100,Mississippi Regional Housing Authority,101 King Ranch Circle,Canton,MS,39046,Main,6018594503,Other,6018594032,,http://www.mrha6.org/mrha6.org,,,,0,,0,,,,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1101,Mississippi State Department of Health ,570 East Woodrow Wilson Drive,Jackson ,MS,39216,Toll Free Hotline,8002277308,Main,6015767400,,https://msdh.ms.gov,5,6,7,18,,1,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
1102,Mitchell's Homemaker Services,402 East North,Macon,MS,39341,Main,6627737596,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1103,Mitchell Johnson,2319 Highway 145,Saltillo,MS,38866,Main,6628699980,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1104,Mobilecare Medical Incorporated,5821 Rangeline Road,Theodore,AL,36582,Main,2514439111,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1105,Mobilecare Medical Incorporated,1675 Shelby Oaks Drive North,Memphis,TN,38134,Main,6625311911,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1106,Mobile Ortho,204 Southern,Senatobia,MS,38668,Main,6622923887,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1107,Mobility Medical of North Mississippi,609 South Gloster Street,Tupelo,MS,38801,Main,6628449212,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1108,"Mobility Products Unlimited, LLC",2400 South Ridgewood Avenue,South Daytona,FL,32119,Main,3862552388,,,,http://www.mobilityinfo.com/,1,1,1,3,domain for sale. out of state,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1109,"Mobility Specialists, Incorporated",3650 Airline Drive,Metairie,LA,70001,Main,5048321885,,,,www.mobilityspecialists.com,1,1,1,3,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1110,"Mobility Systems, Incorporated",2857 Oak Grove Road,Hattiesburg,MS,39401,Main,6012640609,,,,mobilitysys8@aol.com,,,,0,link is email? ,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1111,Montford Jones Memorial Hospital,Post Office Box 887,Kosciusko,MS,39090,Main,6622894311,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1112,Moore's Escorted Transportation*,8325 Poplar Springs Drive #55,Meridian,MS,39305,Main,6016814582,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1113,Moore's Pharmacy,16831 Highway 21 South,Sebastopol,MS,39359,Main,6016257158,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1114,Moore's Pharmacy,301 Ellis Street,Carthage,MS,39051,Main,6012678078,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1115,Moore's Pharmacy*,103 Chadwick Avenue,Walnut Grove,MS,39189,Main,6012532599,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1116,Moore Funeral Home - Hattiesburg ,805 Hardy Street,Hattiesburg,MS,39401,Main,6015442141,,,(601) 544-2146,www.moorefuneralservices.com,5,7,7,19,,0,plee@moorefuneralservice.com,Greg Moore,President,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
1117,Moore Funeral Home - Petal,789 East Central Avenue,Petal,MS,39465,Main,6015821899,,,(601) 544-2146,www.moorefuneralservices.com,5,7,7,19,,0,plee@moorefuneralservice.com,greg Moore,President,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
1118,Moore Funeral Home - Purvis,706 Main Street,Purvis,MS,39475,Main,6017948731,,,(601) 544-2146,www.moorefuneralservices.com,5,7,7,19,,0,plee@moorefuneralservice.com,Greg Moore,President,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
1119,Moore Funeral Home - Wiggins,1115 West College Avenue,Wiggins,MS,39577,Main,6019284522,,,(601) 928-7292,www.moorefuneralservices.com,5,7,7,19,,0,plee@moorefuneralservice.com,Greg Moore,President,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
1120,Moore Medical Incorporated,4061 Highway 59,Mandeville,LA,70471,Main,9856290960,,,,www.mobilityspecialists.com,1,1,1,3,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1121,Moorhead Adult Day Care,107 Smith Alley,Sidon,MS,38954,Main,6625889510,,,,,,,,0,,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1122,"Moriarty Consultants, Incorporated",501 Highway 82 East,Indianola,MS,38751,Main,6628872443,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1123,Morton Family Medical Clinic*,317 Highway 13 South,Morton,MS,39117,Main,6017327144,,,,www.rushhealthsystems.org,7,7,7,21,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1124,Moselle Home Care,#6 David Patterson Road,Moselle,MS,39459,Main,6015963786,Toll Free Hotline,8667136865,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1125,Mr. Discount Drugs #1*,2205 14th Street,Meridian,MS,39301,Main,6016931978,,,(601) 693-4417,pharmacy.mrdiscountdrugs.com,,,,0,link doesn't work,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1126,Mr. Discount Drugs*,4832 Poplar Springs Drive,Meridian,MS,39305,Main,6014833784,,,(601) 483-1659,pharmacy.mrdiscountdrugs.com,,,,0,link doesn't work,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1127,Mr. Discount Drugs/Rush*,1800 12th Street,Meridian,MS,39301,,,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1128,MS CONCIERGE,PO Box 143   ,Tupelo,MS,38802,Contact Person,6622551271,,,(662) 401-3990,msconciergellc.com,,,,0,,0,,Carol Allen,Owner/Operator,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
1129,"Multi-County Community Service Agency, Inc. ",2906 Saint Paul Street,Meridian,MS,39301,Main,6014834838,Main,6014843969,,www.multi-county.org,,,,0,link doesn't work,0,dgaines@multicountycsa.org,Delphine Gaines,,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1130,Multi-Medical Incorporated,2313 8th Avenue,Fort Worth,TX,76110,Main,8175149403,,,,,1,1,1,3,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1131,Murphy Drugs,1357 Veterans Memorial Boulevard,Eupora,MS,39744,Main,6622582631,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1132,Murphy Medical Supply LLC,65 Medical Plaza,Eupora,MS,39744,Main,6622582176,,,,,,,,0,,0,,Michael Allen Murphy,proprietor ,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1133,National Seating and Mobility,3429 Washington Avenue,Gulfport,MS,39507,Main,2288689544,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1134,Needs Incorporated Metroplex,312 Green Street ,Hattiesburg,MS,39401,Main,6015833387,,,,https://plus.google.com/114687732875795855849/about?gl=us&hl=en,,,,0,link doesn't work,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1135,Neshoba County General Hospital,1001 Holland Avenue,Philadelphia,MS,39350,Main,6016631200,,,,www.neshobageneral.com,6,6,7,19,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1136,Nettleton Elderly Housing*,109 TUPELO ST,Nettleton,MS,38858,Main,6625667708,,,,,,,,0,,0,,,,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1137,Neurological Rehabilitation Living Centers,614 West 18th Avenue,Covington,LA,70433,Main,9858753100,Other,7574817565,(985) 875-3103,,,,,0,,1,,,,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
1138,New Augusta Family Health Center,404 Main Street,New Augusta,MS,39462,Main,6019648391,Other,6019648393,,www.semrhi.com,6,6,7,19,link doesn't go directly to specific service/location,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1139,New Beginning Church in Christ,100 Fisher Ferry Road,Vicksburg,MS,39180,Main,6015292044,,,,,,,,0,,0,,Pastor James O. Bowman,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
1140,New Beginning Orthotic and Prosthetic,3333 Elvis Presley,Memphis,TN,38116,Main,9013966221,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1141,New Beginnings Adult Day Care,562 Line Street,Philadelphia,MS,39350,Main,6016560340,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1142,New Beginnings Adult Day Care*,562 Line Street,Philadelphia,MS,39350,Main,6016560340,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
1143,New Country Living Personal Care Home,258 George Ford Road,Carriere,MS,39426,Main,6017985673,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1144,New Covenant Recreational Adult Day Care,960 Highway 4 East,Holly Springs,MS,38635,Main,6624027735,,,(662) 840-7176,,,,,0,,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1145,New Gulf Coast Surgery Center,3882 Bienville Road,Ocean Springs,MS,39564,Main,2288726290,,,,www.gulfcoastsc.com,,,,0,link doesn't work,0,jgajano@new-eyes.org,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1146,New Hope Village - Food Pantry ,488 Martin Luther King Jr. Dr,Holly Springs,MS,38635,Main,6622524688,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1147,New Hope Village - Homeless Shelter,"488 Martin Luther King Jr, Dr",Holly Springs,MS,38635,Main,6622524688,,,,,,,,0,,0,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1148,New Horizon Adult Day Care,305 George Street,Greenwood,MS,38930,Main,6624534898,,,(662) 453-1552,,,,,0,,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1149,New Outlooks Adult Day Service,4197 Highway 80,Morton,MS,39117,Main,6017328002,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1150,Newton County Department of Human Services*,14712 Highway 15 South,Decatur,MS,39327,Main,6016352346,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1151,Newton County Medical Equipment*,206 Scanlon Street,Newton,MS,39345,Main,6016830501,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1152,Newton Family Medical Associates*,252 Northside Drive,Newton,MS,39345,Main,6016833117,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1153,Newton Nutrition Site*,105 Adams Street,Newton,MS,39345,Main,6016832024,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1154,Newton Senior Citizens Center*,107 Adams Street,Newton,MS,39345,Main,6016832024,,,,,,,,0,,0,,,,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1155,Norfolk Supply Company,1409 East Union Street,Greenville,MS,38703,Main,6623327100,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1156,North Beach Medical,523 Ulman Avenue,Bay St. Louis,MS,39520,Main,2284666373,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1157,North Central Area Agency on Aging,28 Industrial Park Boulevard,Winona,MS,38967,Main,6622832771,,,(662) 283-5875,www.ncpdd.org/area-agency-on-aging,,,,0,,0,dallen@ncpdd.org,Darlena Allen ,Aging Director ,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1158,North Central Medical Corporation Incorporated,4001 Newberry Road,Gainesville,FL,32607,Main,3523739656,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1159,North Central PDD Medicaid Waiver Program,28 Industrial Park Boulevard,Winona,MS,38967,Main,6622832675,,,(662) 283-5875,www.ncpdd.org,,,,0,,0,lmoss@ncpdd.org,LaDonna Moss,Case Manager SUpervisor/Medicaid Waiver,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1160,North Central PDD Medicaid Wavier Program,28 Industrial Park Boulevard,Winona,MS,38967,Main,6622832675,,,(662) 283-5875,www.ncpdd.org,,,,0,,0,lmoss@ncpdd.org,LaDonna Moss,Case Manager SUpervisor/Medicaid Waiver,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1161,North Central Planning and Development District,28 Industrial Park Boulevard,Winona,MS,38967,Main,6622832675,,,(662) 283-5875,www.ncpdd.org,,,,0,,0,info@ncpdd.org,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1162,North Delta Adult Day Care,1200 State Line Road,Southaven,MS,38671,Main,6623936128,,,(662) 3420655,,,,,0,,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1163,North Delta PDD Medicaid Waiver Program,"245 Eurika Street, Suite C",Batesville,MS,38606,Main,6625614100,,,(662) 561-4112,www.ndpdd.com,,,,0,,0,ogill.land@ndpdd.com,Delois Hardiman,"Director, Medicaid Waiver",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1164,North Delta Planning and Development District,220 Power Drive,Batesville,MS,38606,Main,6625614100,Toll Free Hotline,8008442433,(662) 561-4112,www.ndpdd.com,,,,0,,0,,,,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
1165,North Delta Staffing Services,123 State Line Road,Southaven,MS,38671,Main,6623930170,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1166,Northeast Express Incorporated,1500 East Newport Parkway,Wilmington,DE,19804,Main,3029929296,,,,www.nexttrans.com,1,1,1,3,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1167,North East Mississippi Community Services*,801 Hatchie Street,Booneville,MS,38829,Main,6627282118,,,,,,,,0,,0,,Travis Shea,,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1168,Northeast Mississippi PDD Medicaid Waiver Program,619 East Parker Drive,Booneville,MS,38829,Main,6627286248,,,(662) 728-2417,www.nempdd.com,,,,0,,0,cderrick@nempdd.com,Charlotte Derrick,LSW/Medicaid Wavier Supervisor,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1169,Northeast Mississippi Planning and Development District,Post Office Box 600,Booneville ,MS,38829,Main,6627286248,,,(662) 728-2417,www.nempdd.com,,,,0,,0,info@nempdd.com,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1170,North Grove Personal Care Home ,641 North Flag Chapel Road,Jackson ,MS,39209,Main,6019222008,,,(601) 922-2718,,,,,0,,0,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1171,North Mississippi Food Specialists,1735 University Avenue,Oxford,MS,38655,Main,6625136600,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1172,North Mississippi Medical Center*,830 South Gloster Street,Tupelo,MS,38801,Main,6623773000,,,,www.nmhs.net  ,7,6,7,20,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1173,North Mississippi Medical Center*,1777 Curtis Drive,Iuka,MS,38852,Main,6624236051,,,,www.nmhs.net,7,6,7,20,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1174,North Mississippi Medical Center-Amory Home Health,105 North 3rd Street,Amory,MS,38821,Main,6622579891,Toll Free Hotline,8002113654,,www.nmhs.net/home_health.php,7,7,7,21,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1175,North Mississippi Medical Center-Fulton Home Health,1 Medical Park Drive,Fulton,MS,38843,Main,6628627666,Toll Free Hotline,8002113659,,www.nmhs.net/home_health.php,7,7,7,21,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1176,North Mississippi Medical Center Eupora Home Health,201 Walnut Street,Eupora,MS,38821,Main,6622584141,Toll Free Hotline,8002113658,,www.nmhs.net/home_health.php,7,7,7,21,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1177,North Mississippi Medical Center Pontotoc Home Health,183 South Main Street,Pontotoc,MS,38863,Main,6624889793,Toll Free Hotline,8007741152,,www.nmhs.net/home_health.php,7,7,7,21,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1178,North Mississippi Medical Center Ripley Home Health,1113 North City Avenue,Ripley,MS,38663,Main,6628370290,Toll Free Hotline,8009908730,,www.nmhs.net/home_health.php,7,7,7,21,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1179,North Mississippi Medical Center Tupelo Home Health,424 East President Street,Tupelo,MS,38801,Main,6623773607,Toll Free Hotline,8002113657,,www.nmhs.net/home_health.php,7,7,7,21,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1180,North Mississippi Neurosurgical Services,4381 South Eason Boulevard,Tupelo,MS,38801,Main,6623775700,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1181,North Mississippi Regional Center,967 Regional Center Drive,Oxford,MS,38655,Main,6622341476,,,(662) 234-1699,http://www.nmrc.state.ms.us/,4,4,4,12,,0,staff@nmrc.ms.gov,,,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
1182,North Mississippi Regional Center.,967 Regional Center Drive,Oxford,MS,38655,Main,6622347521,,,,www.nmrc.state.ms.us,4,4,4,12,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1183,North Oak Regional Medical Center,401 Getwell Drive,Senatobia,MS,38668,Main,6625623100,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1184,North Pointe Health and Rehabilitation Services*,211 Windmill Drive,Meridian,MS,39305,Main,6014862525,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1185,Northshore Respiratory and Rehabilitation,1222 Fremaux Avenue,Slidell,LA,70458,Main,9857814050,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1186,Northside Medical Center,2274 Highway 43 South,Picayune,MS,39466,Main,6017980198,Other,6017983989,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1187,North Street Adult Day Care,222 North Street,Cleveland,MS,38732,Main,6628435758,,,,,,,,0,,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1188,Northview Villa Personal Care,625 Northview Drive,Laurel,MS,39440,Toll Free Hotline,8663336002,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1189,Northwest Home Health Agency,100 Preston McKay Drive,Senatobia,MS,38668,Main,6625610785,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1190,Northwest Region A Home Health,309 Scott Street,Senatobia,MS,38668,Main,8008444014,Other,6625624014,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1191,Northwest Region C Home Health-Batesville,Post Office Box 1120,Batesville,MS,38606,Main,6012260056,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1192,Norwood Medical Supply,2218 Columbia Avenue,Prentiss,MS,39474,Main,6017922224,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1193,Notre Dame Memorial Hospice-Palliative Care,113 Christian Lane,Slidell,LA,70458,Main,9858470174,,,,https://commcare.com/location/notre-dame-hospice/,3,4,4,11,not local,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
1194,Noxubee General Critical Access Hospital,606 North Jefferson Street,Macon,MS,39341,Main,6627264231,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
